"DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES"
"CHL;BUN;3;9502;17898442"
"CHL;BUN;33;81298;153136978"
"CHL;BUN;10;24636;46405601"
"CHL;BUN;52;117498;221325108"
"CHL;BUN;85;174411;32852928"
"CHL;BUN;52;124084;233730827"
"CHL;BUN;144;1009113;1900815702"
"CHL;BUN;64;233387;439619423"
"CHL;BUN;62;20111;37882085"
"CHL;BUN;98;564361;1063058598"
"CHL;BUN;52;116894;220187383"
"CHL;BUN;43;30569;57581297"
"CHL;BUN;47;70539;132870787"
"CHL;BUN;50;102163;192439335"
"CHL;BUN;52;12152;228901148"
"CHL;BUN;113;708958;1335428737"
"CHL;BUN;54;143541;270381005"
"CHL;BUN;49;95527;179939434"
"CHL;BUN;595;5388659;10150347525"
"CHL;BUN;49;96482;181738319"
"CHL;BUN;128;862002;1623710067"
"CHL;BUN;44;44244;83340211"
"CHL;BUN;42;27652;5208669"
"CHL;BUN;239;1933998;3642975333"
"CHL;BUN;60;199349;375503744"
"CHL;BUN;157;1137923;2143448659"
"CHL;BUN;46;58975;111088259"
"CHL;BUN;2034376;7563257;14225805724"
"CHL;BUN;51600;35400;66904230"
"CHL;BUN;43;5621;10619025"
"CHL;BUN;31;11717;22135405"
"CHL;BUN;2000;164507;310781689"
"CHL;BUN;4300;231476;437297515"
"CHL;BUN;9;2896;54710363"
"CHL;BUN;16;32982;62308605"
"CHL;BUN;21;64556;121957259"
"CHL;BUN;31;113777;214944095"
"CHL;BUN;20;6888;13012603"
"CHL;BUN;49;70738;133636107"
"CHL;BUN;41;18603;3514423"
"CHL;BUN;43;35596;67246895"
"CHL;BUN;51;118604;224063119"
"CHL;BUN;117;78538;1483716335"
"CHL;BUN;43;36602;691474"
"CHL;BUN;23;18401;34762617"
"CHL;BUN;12;2219;41920682"
"CHL;BUN;60;435;82178895"
"CHL;BUN;16;118161;223226216"
"CHL;BUN;22524;780874;1475203735"
"CHL;BUN;40;684;1292192"
"CHL;BUN;13840;2355432;4436267737"
"CHL;BUN;3;62;116772"
"CHL;BUN;998;10468;1967858384"
"CHL;BUN;1128;958464;1806886748"
"CHL;BUN;33000;92004;173445021"
"CHL;BUN;59904;126048;237265192"
"CHL;BUN;3019008;12112701;22816694874"
"CHL;BUN;80006;168886;318130558"
"CHL;BUN;2471;53669;101096295"
"CHL;BUN;5154672;13340958;25130362584"
"CHL;BUN;6624;4426472;8338145307"
"CHL;BUN;14649;1092844;2058590243"
"CHL;BUN;2170;229643;4338346663"
"CHL;BUN;24670;2584576;487326974"
"CHL;BUN;10368;9639;1839400731"
"CHL;BUN;2604;36894;6956437488"
"CHL;BUN;2400;9300;17518410"
"CHL;BUN;3180;33814;635662623"
"CHL;BUN;68811;7848885;14785550086"
"CHL;BUN;92103;309768;583227134"
"CHL;BUN;50;48488;925291655"
"CHL;BUN;2250;82308;1570675333"
"CHL;BUN;23296;25984;4883588864"
"CHL;BUN;31439;151269;284567126"
"CHL;BUN;50;561;107055069"
"CHL;BUN;48785;407318;7672445507"
"CHL;BUN;25000;73750;138922875"
"CHL;BUN;21154;2067665;391628157"
"CHL;BUN;10797;38813;7335462935"
"CHL;BUN;6626466;7746339;14669784408"
"CHL;BUN;2805;299854;56785451"
"CHN;BUN;3500;13125;24751650"
"CHN;BUN;10489;18333267;34540975024"
"CHN;BUN;33978;4287336;8064093156"
"CHN;BUN;100898;499995;943380566"
"CHN;BUN;900517;12517734;23596820945"
"CHN;BUN;22911;3697835;6971121564"
"CHN;BUN;1000;16150;30360062"
"CHN;BUN;53;662708;12503842"
"CHN;BUN;4295;2604155;4894405156"
"CHN;BUN;4619;235569;4439132907"
"CHN;BUN;41660;64573;12198937442"
"CHN;BUN;81721;37740003;71196759127"
"CHN;BUN;25670;12100838;22820244334"
"CHN;BUN;84000;6655824;12558075607"
"CHN;BUN;517;10000;18834200"
"CHN;BUN;31;4000;7533680"
"CHN;BUN;22496;1054162;1985429794"
"CHN;BUN;24960;20080;378546152"
"ECU;BUN;325;650;1231139"
"ECU;BUN;9950;119807;2269216464"
"ECU;BUN;490000;64890;1223299791"
"ECU;BUN;250;125;2367575"
"ECU;BUN;250;2125;40248775"
"ECU;BUN;800;9352;1758063776"
"ECU;BUN;420;19947;3806466063"
"ECU;BUN;181;45659;871306131"
"ECU;BUN;88;1100;2099119"
"ECU;BUN;116;6444;1229702076"
"ECU;BUN;51;2340;44653986"
"ECU;BUN;249;188034;3588234019"
"ECU;BUN;214;243381;4644415285"
"ECU;BUN;203;5895;1124936955"
"ECU;BUN;75;10655;2033283"
"ECU;BUN;1831;562975;10639946013"
"ECU;BUN;2439;14782885;27938913507"
"ECU;BUN;483;279378;5280104511"
"ECU;BUN;111;42084;795366558"
"ECU;BUN;333;288292;5448574654"
"ECU;BUN;83;30102;568912749"
"ECU;BUN;93;42312;799675644"
"ECU;BUN;68;1200;2289948"
"ECU;BUN;52000;13908;2615969628"
"ECU;BUN;26380;2767586;5215322086"
"ECU;BUN;2053;138082;2599172719"
"ECU;BUN;230;2300;4323724"
"ECU;BUN;996;39342;740864939"
"ECU;BUN;357;50694;952783591"
"ECU;BUN;142;15194;285568191"
"ECU;BUN;53;10492;197195042"
"ECU;BUN;112;36154;679507199"
"ECU;BUN;120;162;3047074"
"ECU;BUN;22000;23760;448866792"
"ECU;BUN;400;2680;50629756"
"ECU;BUN;33000;7260;137487702"
"ECU;BUN;504;86112;163076322"
"ECU;BUN;4550;7644;1436980272"
"ECU;BUN;24977;353694;6660553192"
"ECU;BUN;2025;767076;1444511499"
"ECU;BUN;6000;7200;13602024"
"ECU;BUN;1400;199431;377676445"
"ECU;BUN;55455;369727;700177901"
"ECU;BUN;720;730168;1379020749"
"ECU;BUN;2478;104076;1966172569"
"ECU;BUN;8950;50786;9594338762"
"ECU;BUN;200;252325;477845515"
"ECU;BUN;24148;15444;2911487436"
"ECU;BUN;5558952;8449607;15922692919"
"ECU;BUN;250;1439856;2706180555"
"ECU;BUN;17250;1690811;3177845458"
"ECU;BUN;19188;1072855;2016409515"
"ECU;BUN;28634;15059581;28378726224"
"ECU;BUN;3026946;19950855;37595989687"
"ECU;BUN;162;3059;5749329"
"ECU;BUN;10093;609005;1145483595"
"ECU;BUN;6;9881284;18585805888"
"ECU;BUN;6;1890;35571879"
"ECU;BUN;1;620245;1165738073"
"ECU;BUN;200;871;164065915"
"ECU;BUN;51037;3501137;6597647597"
"ECU;BUN;125;42375;79852721"
"ECU;BUN;950;36575;688944988"
"ECU;BUN;2000;2784;52440816"
"ECU;BUN;1000;1700;3202205"
"ECU;BUN;1421842;596798;11260265304"
"ECU;BUN;14154;2277172;4296522586"
"ECU;BUN;50000;1670;31509226"
"ECU;BUN;740;25823823;48778332038"
"ECU;BUN;24;464744;880118245"
"ECU;BUN;1;18073;34226105"
"ECU;BUN;18400;739184;13999294899"
"ECU;BUN;1932;910092;1716287897"
"ECU;BUN;232;4756;8969055"
"ECU;BUN;66000;95052;17925286368"
"ECU;BUN;1700;3003;566317752"
"ECU;BUN;3312;1228272;2316324468"
"ECU;BUN;3360;22716;428387414"
"ECU;BUN;462;17826;336169838"
"ECU;BUN;1296;256728;484147932"
"ECU;BUN;120;384;72416256"
"ECU;BUN;42;10899;205537702"
"ECU;BUN;270;1080;20367072"
"ECU;BUN;1;511;9625707"
"ECU;BUN;1554;54419;102509071"
"ECU;BUN;192114;17876261;33673780064"
"ECU;BUN;51175;1441446;2715251829"
"ECU;BUN;57969;2192199;4129445257"
"ECU;BUN;911;4023;75781251"
"ECU;BUN;4598;8532;160717284"
"ECU;BUN;9662;178974;337133324"
"ECU;BUN;3579;40426;76150456"
"ECU;BUN;33945;318602;600150588"
"ECU;BUN;10714;417264;786000196"
"ECU;BUN;2535;295776;557153251"
"ECU;BUN;3812;5194;97839378"
"ECU;BUN;142861;1455397;2735389554"
"ECU;BUN;11062;864;162385344"
"ECU;BUN;5;37;6954"
"ECU;BUN;41;714;1341934"
"ECU;BUN;38200;74647;14102087299"
"ECU;BUN;5000;4650;87846405"
"ECU;BUN;16;520;9877634"
"ECU;BUN;8019;47157;88988034"
"ECU;BUN;17782;76685;1447900533"
"ECU;BUN;2;104603;19812435818"
"ECU;BUN;630;92352;176234398"
"ECU;BUN;1556;190482;3634948958"
"ECU;BUN;19850;67722;12766883718"
"ECU;BUN;150;765;144099225"
"ECU;BUN;7500;3000;5667510"
"ECU;BUN;120;62043;1172097743"
"ECU;BUN;4146;633612;119084841"
"ECU;BUN;204;8262;155280985"
"ECU;BUN;6420;720966;1355026758"
"ECU;BUN;14936;2174796;4108559359"
"ECU;BUN;368;9147;17191604"
"ECU;BUN;11;6259;11763665"
"ECU;BUN;15;376;706684"
"ECU;BUN;1;1413;2655705"
"ECU;BUN;1658;41236;77502237"
"ECU;BUN;941;23408;43994868"
"ECU;BUN;7;194;364619"
"ECU;BUN;38;946;1777988"
"ECU;BUN;10;4964;9329739"
"ECU;BUN;20;41895;78740815"
"ECU;BUN;5;8681;16315766"
"ECU;BUN;12;14119;26536378"
"ECU;BUN;16;1548;2909435"
"ECU;BUN;9;5456;10254443"
"ECU;BUN;35;26649;50086263"
"ECU;BUN;230;91764;172468603"
"ECU;BUN;1;676;1270528"
"ECU;BUN;4;8973;16864574"
"ECU;BUN;130;56099;105436949"
"ECU;BUN;129;36254;68138668"
"ECU;BUN;1;988;1856926"
"ECU;BUN;1;1335;2509106"
"ECU;BUN;4;12759;23980285"
"ECU;BUN;306;68243;128261354"
"ECU;BUN;10;2992;5623404"
"ECU;BUN;3;1841;3460123"
"ECU;BUN;2;6652;12502301"
"ECU;BUN;90;23366;4391593"
"ECU;BUN;33;7218;13566087"
"ECU;BUN;2;2465;4632918"
"ECU;BUN;26;53936;101371633"
"ECU;BUN;1;22567;42414225"
"ECU;BUN;24;3218;60481666"
"ECU;BUN;26;1156;21726789"
"ECU;BUN;30;13011;24453914"
"ECU;BUN;2;1007;1892636"
"ECU;BUN;106;62321;117131073"
"ECU;BUN;67;21988;41326006"
"ECU;BUN;22;17081;32103398"
"ECU;BUN;5;10352;19456377"
"ECU;BUN;1647;597512;1123011854"
"ECU;BUN;40;97478;183207951"
"ECU;BUN;1319;4021415;7587525393"
"ECU;BUN;219;5004;944144712"
"ECU;BUN;373;122446;2310286639"
"ECU;BUN;94;201435;380063529"
"ECU;BUN;5;43400;81886252"
"ECU;BUN;689;686872;12938607864"
"ECU;BUN;16806;2428881;4576157537"
"ECU;BUN;2619422;658742;12393649832"
"ECU;BUN;1720452;10851257;20414436499"
"ECU;BUN;29988697;25881995;48701795852"
"ECU;BUN;420600;2134332;40228415375"
"ECU;BUN;7760;127144;23942995216"
"ECU;BUN;11758;5439476;10249743008"
"ECU;BUN;12092;5241394;9872788804"
"ECU;BUN;4800;189388;3569162241"
"ECU;BUN;559;2226115;4194166062"
"ECU;BUN;356568;7617589;14356553621"
"ECU;BUN;413578;77782032;14675758234"
"ECU;BUN;13839768;25069122;47192890762"
"ECU;BUN;24000;1488986;2807512883"
"ECU;BUN;43;40721;76683344"
"ECU;BUN;528;33847;637386396"
"ECU;BUN;232;201809;3800346"
"ECU;BUN;32976;2202005;4151748817"
"ECU;BUN;8478;545404;102837015"
"ECU;BUN;372663;1225382;23085305"
"ECU;BUN;3154318;13193665;24855735144"
"ECU;BUN;4512;288313;5421029973"
"ECU;BUN;873684;3641495;685146859"
"ECU;BUN;3061215;10492736;19736790364"
"ECU;BUN;1359;36584;68979864"
"ECU;BUN;190;5500;10337140"
"ECU;BUN;1677;59090;1110584732"
"ECU;BUN;1232;430282;8087064134"
"ECU;BUN;51;3487156;6576218271"
"ECU;BUN;580;295409;556447163"
"ECU;BUN;376;132769;2500903269"
"ECU;BUN;1080;6709335;12638038873"
"ECU;BUN;1277;5300145;10000207583"
"ECU;BUN;3823;210265;396389475"
"ECU;BUN;76176;14900865;28090961689"
"ECU;BUN;74670;842148;15831371822"
"ECU;BUN;16422;118319;22302776543"
"ECU;IPI;2255;5328502;10066446123"
"SLV;BUN;9550;57300;108021387"
"SLV;BUN;104052;646441;1221236944"
"SLV;BUN;20620;39353;7437520235"
"SLV;BUN;1523727;1913845;3615578559"
"SLV;BUN;1;127000;239223550"
"SLV;BUN;60;84;15869028"
"ESP;BUN;21658;2678334;5053427025"
"ESP;CTG;6200;23052;4354914684"
"ESP;CTG;40;421;795341"
"ESP;CTG;24;2552;4821162"
"ESP;CTG;150;5734;10832501"
"ESP;CTG;100;921;1739926"
"ESP;CTG;58;382;721663"
"ESP;CTG;133632;2827008;5313248456"
"USA;BUN;19264;7457629;14061508632"
"USA;BUN;49;31056;588219274"
"USA;BUN;800;1120;21049952"
"USA;BUN;43;2052;38566519"
"USA;BUN;4;35464;66653169"
"USA;BUN;20;7938;149191535"
"USA;BUN;4;1632;30672787"
"USA;BUN;4626;13222;248502201"
"USA;BUN;7;158342;297597455"
"USA;BUN;200;50;94703"
"USA;BUN;47;572;1083402"
"USA;BUN;47;2574;487531"
"USA;BUN;300;280;5303368"
"USA;BUN;57000;18923695;35651295191"
"USA;BUN;50600;65780;1238203252"
"USA;BUN;3867;47517;89494469"
"USA;BUN;1400;17203;32400474"
"USA;BUN;11600;39799;74958233"
"USA;BUN;7548;92697;174587384"
"USA;BUN;3600;47144;88791953"
"USA;BUN;2814;5811118;10956979212"
"USA;BUN;19248;131450;248017231"
"USA;BUN;72576;3665112;6905290915"
"USA;BUN;460;116400;219899388"
"USA;BUN;57739;17591671;33136551079"
"USA;BUN;4770;4384252;8258396282"
"USA;BUN;2156374;64064;1206773568"
"USA;BUN;909986;5816127;1095583843"
"USA;BUN;70418;12731574;23946944852"
"USA;BUN;8590;239256;45001900296"
"USA;BUN;13756;278202;526535728"
"USA;BUN;19;800;1507544"
"USA;BUN;2191;6400;12060352"
"USA;BUN;551;4200;7920246"
"USA;BUN;266;800;1507544"
"USA;BUN;76;300;565329"
"USA;BUN;570;1900;3584882"
"USA;BUN;266;2800;5276404"
"USA;BUN;285;1800;3391974"
"USA;BUN;4764;1187;223772053"
"USA;BUN;3642;13100;24711413"
"USA;BUN;1093;4370;82386251"
"USA;BUN;4752;35490;669053931"
"USA;BUN;24;425;80088275"
"USA;BUN;850;1800;3396204"
"USA;BUN;3200;768;144724224"
"USA;BUN;10;10227;1924833897"
"USA;BUN;23094;15555721;29415959421"
"USA;BUN;360;24944;47157672"
"USA;BUN;31718;18515616;3497914628"
"USA;BUN;68256;159975;3015832703"
"USA;BUN;30144;8164;1539069116"
"USA;BUN;480;1270;23941913"
"USA;BUN;1733784;259629;493022317"
"USA;BUN;148196;419731;791272684"
"USA;BUN;31584;61152;1152831389"
"USA;BUN;16;64;12075392"
"USA;BUN;44;220;4150916"
"USA;BUN;2;85445;1606263466"
"USA;BUN;151943;592579;1116993638"
"USA;CTG;44000;66000;124364460"
"FRA;BUN;50000;60030;1145546487"
"GTM;BUN;60000;112800;212649432"
"GTM;BUN;14526912;39226726;73880400284"
"GTM;BUN;143936;6134558;1155394923"
"GTM;BUN;584991;16784376;31669991492"
"GTM;BUN;1260;183078;345197231"
"GTM;BUN;21760;2111336;3980966255"
"GTM;BUN;1;5;9428"
"GTM;BUN;21;105;19798"
"GTM;BUN;1;5;9428"
"GTM;BUN;24;26232;49432368"
"GTM;BUN;328;384144;723892478"
"GTM;BUN;3273147;762163;14356864431"
"GTM;BUN;130119;3290;6197373"
"GTM;BUN;4;4;752364"
"GTM;BUN;36167;1699849;3195512138"
"GTM;BUN;250;123804;2326846658"
"GTM;BUN;205;1879285;3532040986"
"GTM;BUN;214939;5336935;10032797368"
"GTM;BUN;34000;47974;9042955078"
"GTM;BUN;900;44969;85813893"
"GTM;BUN;485;191305;3605008812"
"GTM;BUN;1200;28920;544977156"
"GTM;BUN;600;150;2826645"
"GTM;BUN;10000;14630;275026444"
"GTM;CTG;100;2878;542339"
"GTM;CTG;530;18780;353895954"
"GTM;CTG;3700;966528;1821354359"
"GTM;CTG;15;534;10062856"
"HTI;BUN;375000;1687125;31775649675"
"HTI;BUN;57406;1822338;3435453374"
"HTI;BUN;925000;4272655;80460075367"
"HND;BUN;7024591;11363814;21441016978"
"HND;BUN;1600;9882;1859901102"
"HND;CTG;1410;484014;9126180773"
"HKG;BUN;11675;6538;123153037"
"HKG;BUN;24220;73900;139201735"
"HKG;BUN;20800;34263;6488624151"
"HKG;BUN;26936;3555552;6733397711"
"HKG;BUN;25600;18688;3523659776"
"HKG;BUN;26000;15340;290548804"
"IND;BUN;20074;2900894;5459801606"
"IDN;BUN;68;1853;348997726"
"ISR;BUN;644514;3576525;6731413468"
"ITA;BUN;22090;35231;6621595988"
"JPN;BUN;19008;589248;11131896442"
"JPN;BUN;72090;396495;747683838"
"JPN;BUN;54;297;55819962"
"MEX;BUN;693;4519473;8510800385"
"MEX;BUN;1300;5785;108939649"
"MEX;BUN;574;606042;1141261932"
"MEX;BUN;2879;2128679;4008600573"
"MEX;BUN;1412;545222;1026729357"
"MEX;BUN;3006;898794;1692554933"
"MEX;BUN;95;72295;136141606"
"MEX;BUN;4044;2104104;3962322407"
"MEX;BUN;8222;3816682;7187346541"
"MEX;BUN;126;147294;277375223"
"MEX;BUN;1788;743256;1399655104"
"MEX;BUN;72;46008;86639505"
"MEX;BUN;700;444056;837129931"
"MEX;BUN;1763028;10486368;19752647083"
"MEX;BUN;50510;6086976;11442784443"
"MEX;BUN;39;6648;12520976"
"MEX;BUN;165195;280344;528005496"
"MEX;BUN;125178;20511444;38770932796"
"MEX;BUN;20000;72000;135606240"
"MEX;BUN;433;7983;15035342"
"MEX;BUN;69;12764;24039973"
"MEX;BUN;56;17704;33344068"
"MEX;BUN;7087;292148;5495040947"
"MEX;BUN;62270;6015657;11328324323"
"MEX;BUN;11077;134784;253321137"
"MEX;BUN;240;2292;43077223"
"MEX;BUN;9948;1294702;2433340621"
"MEX;BUN;6964;7724848;14539013669"
"MEX;BUN;510;76959;1448453035"
"MEX;BUN;528;157872;29713247"
"MEX;BUN;1200;9132;1718742852"
"MEX;BUN;56;36792;69246591"
"MEX;BUN;48;6297;1189610349"
"MEX;BUN;194;25452;4808315484"
"MEX;BUN;12700;3847557;7231329479"
"MEX;BUN;1500;1125701;2115710002"
"MEX;BUN;700;248582;467199926"
"MEX;BUN;2514;36453;6861694002"
"MEX;BUN;585;13;2451176"
"MEX;BUN;6450;1423844;2683134349"
"MEX;BUN;1;86192;16251673984"
"MEX;BUN;24971;2239899;4219297746"
"MEX;BUN;95464;8801781;16593029523"
"MEX;BUN;3360;2700;5090904"
"MEX;BUN;17136;915169;1725267447"
"MEX;BUN;6601;3728495;7022424844"
"MEX;BUN;29028;2327739;43852594716"
"MEX;BUN;1;22000;41469340"
"MEX;BUN;585;13;2447556"
"MEX;BUN;9420;107388;2022814062"
"MEX;CTG;1;58628;11035782952"
"NIC;BUN;1889;8868;16717865"
"NIC;BUN;1200;39842;7510974"
"NLD;BUN;54325;6817788;1289673818"
"NLD;BUN;137556;18078113;34086643624"
"NLD;BUN;20000;120000;225709200"
"NLD;BUN;372125;4623126;8712476097"
"PAN;BUN;1361;197988;372397609"
"PAN;BUN;16835000;498425;937492567"
"PAN;BUN;3;111;208781"
"PAN;BUN;3;274;515369"
"PAN;BUN;3;630;11849733"
"PAN;BUN;43;2388;449161308"
"PAN;BUN;63;14352;2699482"
"PAN;BUN;108;24760;466493256"
"PAN;BUN;68;589349;1109991694"
"PAN;BUN;3000;32187;6062164"
"PAN;BUN;2;37467;7059007602"
"PAN;BUN;4;566336;10670110042"
"PAN;BUN;96;849;159810666"
"PAN;BUN;72;240;4517616"
"PAN;BUN;1066;1390716;2621763896"
"PAN;BUN;3;40413;7607100642"
"PAN;BUN;240;113419;214267772"
"PAN;BUN;1;112;211056"
"PAN;BUN;5;448;844224"
"PAN;BUN;1;20000;37735600"
"PAN;BUN;53568;1760;33330352"
"PAN;BUN;900;3226;610930202"
"PAN;BUN;3131008;5266079;9916764008"
"PAN;BUN;23854573;9928952;18717961021"
"PAN;BUN;270;12;2272524"
"PAN;BUN;6;30;568131"
"PAN;BUN;50;383;72531391"
"PAN;BUN;26;3079504;580070771"
"PAN;BUN;1169;25625;48268531"
"PAN;BUN;21500;275888;5189204981"
"PAN;BUN;4;16507;31093411"
"PAN;BUN;30;239188;450546476"
"PAN;BUN;6;537793;1013013784"
"PAN;BUN;138;1098946;2070029633"
"PAN;BUN;510;3672;690137712"
"PAN;BUN;20665;1390341;2626590507"
"PAN;BUN;659676;2860085;5385940467"
"PAN;BUN;1;48050;90328234"
"PAN;BUN;1;8340;156781992"
"PAN;BUN;15986;88064;165514527"
"PAN;BUN;90694;2026464;3817148914"
"PAN;BUN;37555102;17981471;33871696923"
"PAN;BUN;45183;11237161;21167440176"
"PAN;BUN;35208;384824;72381931"
"PAN;BUN;40000;10520;197763376"
"PAN;BUN;758;7460688;140495200"
"PAN;BUN;189;900;1694826"
"PAN;BUN;173008;7235592;13704645384"
"PAN;BUN;74;83872;160052099"
"PAN;BUN;411;371080;6984987272"
"PAN;BUN;1400;140;2633274"
"PAN;BUN;400;40;752364"
"PAN;BUN;10;9;1692819"
"PAN;BUN;522544;312348553;58848341477"
"PAN;BUN;2;88275;165946407"
"PAN;BUN;120;16506;310292993"
"PAN;BUN;5;617382;1160604074"
"PAN;BUN;4;456235;857667052"
"PAN;BUN;11600;11735;220554631"
"PAN;BUN;198000;1039896;19548796925"
"PAN;BUN;47260;2936741;5520720671"
"PAN;BUN;21600;240824;4529682699"
"PAN;BUN;26600;166516;3139692483"
"PAN;BUN;1172304;4036816;7610165155"
"PAN;BUN;5340;3777544;7101329415"
"PAN;BUN;148321;671544;1262422135"
"PAN;BUN;4752;295136;5547022093"
"PAN;BUN;2688;2688;505204224"
"PAN;BUN;2412;136032;2556694234"
"PAN;BUN;7068;151435;288981896"
"PAN;BUN;476664;1069712;2041320712"
"PAN;BUN;756;94536;177716336"
"PAN;BUN;684;85473;160678983"
"PAN;BUN;69906;7756012;14580371839"
"PAN;BUN;1728;29376;552116045"
"PAN;BUN;2352;49728;934627814"
"PAN;BUN;27470;119866;2261607715"
"PAN;BUN;277957;1822002;3442071518"
"PAN;BUN;3;88000;165765600"
"PAN;BUN;1;2030571;38360938161"
"PAN;BUN;457;2407272;4547746044"
"PAN;BUN;50;31328;588928806"
"PAN;BUN;544688;4332836;8143478605"
"PAN;BUN;32;2978671;5641781594"
"PAN;BUN;4;98202;18600048"
"PAN;BUN;54296;2349115;4437877585"
"PAN;BUN;44;5755;108584189"
"PAN;BUN;13224;48849;9201441885"
"PAN;BUN;11036;4139;779431646"
"PAN;BUN;21;632275;1191016418"
"PRY;BUN;72000;8144952;15542930452"
"PER;BUN;418;10526824;19826430858"
"PER;BUN;64;825333;1554448679"
"PER;BUN;3000000;2883285;5420229806"
"PER;BUN;5000000;5008665;941568916"
"PER;BUN;500000;1873423;3521810429"
"PER;BUN;13000;43820;825314644"
"PER;BUN;50400;219744;4140921859"
"PER;BUN;1377;9097046;17142746394"
"PER;BUN;73600;400496;7532969314"
"PER;BUN;8512;230936;434524032"
"PER;BUN;3595;1844664;3473138081"
"PER;BUN;47002;20090873;3780126095"
"PER;BUN;17375;9427557;17758689121"
"PER;BUN;50;327465;615932193"
"PER;BUN;2584;99088;1866520656"
"PER;BUN;2418;132896;2503361952"
"PER;BUN;12000;31767;59750868"
"PER;BUN;1;8171;153917127"
"PER;BUN;974437;998047;18800211339"
"PER;BUN;15083;927888;1747862625"
"PER;BUN;35982;207441;3907566117"
"PER;BUN;80548;1276143;240387057"
"PER;BUN;53599;1850282;3485376205"
"PER;BUN;580512;4511053;8497470537"
"PER;BUN;69063;333481;62817816"
"PER;BUN;160373;857926;1616075206"
"PER;BUN;51847;53046;999227502"
"PER;BUN;382171;1395603;2628897371"
"PER;BUN;141039;1737173;327231278"
"PER;BUN;8335;377267;710657848"
"PER;BUN;42436;583933;1099954593"
"PER;BUN;38169;159936;301271443"
"PER;BUN;46656;15408;290240496"
"PER;BUN;11996;13524;254751588"
"PER;BUN;880;14146;266468202"
"PER;BUN;186457;1852991;3494397998"
"PER;BUN;35091;2104261;396739755"
"PER;BUN;1131622;429015;811331166"
"PER;BUN;4700;23500;44260370"
"PER;BUN;1002;8016;1509749472"
"PER;BUN;30724;311181;586283675"
"PER;BUN;264;948;178608888"
"PER;BUN;4563;4095;77152257"
"PER;BUN;696;331797;625125456"
"PER;BUN;1000;3630;68391378"
"PER;BUN;958464;519168;9807966106"
"PER;BUN;67;39691;7461431708"
"PER;BUN;1479;12767;24053794"
"PER;BUN;4635;2135125;4018540114"
"PER;BUN;2860;24800;46851416"
"PER;BUN;448;12123;22862038"
"PER;BUN;1016288;3578879;6749193174"
"PER;BUN;9025;316738;5973171899"
"PER;BUN;16540000;15626296;29435669413"
"PER;BUN;4613102;6515279;12271006774"
"PER;BUN;118516;1040555;1961987264"
"PER;BUN;18784;16492;310959958"
"PER;BUN;238000;2486204;4686966919"
"PER;BUN;2372;2015804;3801483815"
"PER;BUN;40;64609;121842237"
"PER;BUN;3000;1550618;2924217449"
"PER;BUN;515;243475;464620908"
"PER;BUN;201068;794112;1495646423"
"PER;BUN;396961;35100;65969046"
"PER;BUN;25;37215;699441039"
"PER;BUN;943;346775;653025874"
"PER;BUN;740;242088;455636246"
"PER;BUN;22032;2989414;561973959"
"PER;BUN;640341;1232889;2326190307"
"PER;BUN;127308;2661921;5022459304"
"PER;BUN;6099;364841;6870466807"
"PER;BUN;63;147822;278640035"
"PER;BUN;11048;886313;1670673416"
"PER;BUN;130752;4895424;9223272542"
"PER;BUN;864;3648;68730509"
"PER;BUN;46368;34608;652035485"
"PER;BUN;200;200;376684"
"PER;BUN;4608;1656;311715504"
"PER;BUN;2856;9984;1879328256"
"PER;BUN;552;1524;286868616"
"PER;BUN;82008;701892;1321199387"
"PER;BUN;7712;65808;123683504"
"PER;BUN;124244;1060187;1992579059"
"PER;BUN;25;25;470855"
"PER;BUN;28536;113625;2138808825"
"PER;BUN;3500;767846;1443333843"
"PER;BUN;78000;68640;1292180032"
"PER;BUN;154980;1560912;2938990491"
"PER;BUN;1800;2360;44463816"
"PER;BUN;777196;14859148;27989434131"
"PER;BUN;330207;6066858;11427837072"
"PER;BUN;1694;1360658;2557329498"
"PER;BUN;52572;8348433;15736545752"
"PER;BUN;5616;9987456;18801121193"
"PER;BUN;6954;147887;278567348"
"PER;BUN;158;338881;638780519"
"PER;BUN;3000;5900;11110526"
"PER;BUN;373;89142;1679162891"
"PER;BUN;135;160;3007808"
"PER;BUN;53;172263;324257535"
"PER;BUN;15;6;113044"
"PER;BUN;1;25;470585"
"PER;BUN;316436;1164575;2193651699"
"PER;BUN;16791;19812;373188738"
"PER;BUN;724102;526136;9943707332"
"PER;BUN;317858;2091679;3953168726"
"PER;BUN;3774;156621;2944286855"
"PER;BUN;23490;970992;18249406243"
"PER;BUN;236;39256;7388411"
"PER;BUN;923;12352;23247823"
"PER;BUN;814;222934;4195863107"
"PER;BUN;160;3792;71369611"
"PER;BUN;18750;368775;6966786668"
"PER;BUN;6195;1574577;2961637625"
"PER;BUN;4469;808889;1528128832"
"PER;BUN;1503;290079;548008544"
"PER;BUN;3;4800;9091488"
"PER;BUN;1415;71226;134258873"
"PER;BUN;11424;16046;302462286"
"PER;BUN;80;2576;48556827"
"PER;BUN;500;1631;307438607"
"PER;BUN;22;105352;198585359"
"PER;BUN;3100;6419;1209962243"
"PER;BUN;50;638;120261086"
"PER;BUN;1400;10920;205239216"
"PER;BUN;4000;6280;118031344"
"PER;BUN;5;140;2631272"
"PER;BUN;25;2475;4651713"
"PER;BUN;141;1632646;30760030228"
"PER;BUN;4416958;5682787;10706711675"
